zip_code_tabulation_area	B24091_001E
24879	-666666666
24880	-666666666
24881	25938
24882	36188
24884	41071
24887	-666666666
24888	63750
24892	34375
24894	26597
24898	-666666666
24901	47720
24910	30455
24915	23800
24916	30197
24918	39703
24920	26429
24924	28173
24925	33533
24927	26875
24931	41968
24934	53542
24935	39150
24938	41250
24941	24438
24944	30094
24945	21955
24946	37065
24951	34398
24954	30575
24957	93472
24962	-666666666
24963	41555
24966	24096
24970	30875
24974	61250
24976	35756
24977	53828
24981	33393
24983	31410
24984	28208
24986	32415
24991	36569
25002	-666666666
25003	41333
25005	32841
25007	34432
25008	-666666666
25009	51083
25011	41892
25015	36168
25019	17470
25021	32500
25022	-666666666
25024	31473
25025	-666666666
25028	36926
25030	48063
25031	31794
25033	40020
25035	30900
25036	24458
25039	50673
25040	42333
25043	29211
25044	-666666666
25045	35850
25047	17125
25048	-666666666
25049	33831
25051	64028
25053	35750
25054	18846
25057	-666666666
25059	45536
25060	12222
25061	35922
25062	17589
25063	30646
25064	37679
25067	42500
25070	42128
25071	43204
25075	45074
25076	29412
25081	51719
25082	53924
25083	27211
25085	24844
25086	36500
25088	-666666666
25090	46250
25093	-666666666
25102	28571
25103	-666666666
25106	19726
25107	59071
25108	26538
25109	26907
25110	34861
25111	36107
25112	-666666666
25113	43718
25114	39676
25115	-666666666
25118	31056
25119	21284
25121	19619
25123	40000
25124	53882
25125	37000
25126	-666666666
25130	40794
25132	-666666666
25133	51979
25134	28450
25136	40962
25139	82981
25140	24318
25141	-666666666
25142	42073
25143	37357
25148	36154
25149	36250
25152	27237
25154	30625
25156	-666666666
25159	38960
25160	-666666666
25161	45139
25162	51731
25164	42969
25165	56008
25168	32455
25169	38676
25173	28103
25174	54153
25177	36665
25180	-666666666
25181	56136
25183	-666666666
25185	-666666666
25186	32656
25187	45948
25193	41944
25201	-666666666
25202	41193
25203	-666666666
25204	27604
25205	-666666666
25206	40625
25208	39000
25209	39250
25211	-666666666
25213	47964
25214	-666666666
25234	35208
25235	50652
25239	36303
25241	36396
25243	37197
25244	28839
25245	63432
25247	26250
25248	36389
25251	56635
25252	45380
25253	36269
25259	42083
25260	37950
25261	-666666666
25262	54444
25264	40972
25265	41458
25266	43125
25267	31250
25268	33214
25270	48875
25271	41434
25275	31670
25276	35411
25285	46563
25286	40596
25287	41596
25301	45781
25302	36594
25303	47480
25304	54037
25305	-666666666
25306	34906
25309	41016
25311	36920
25312	36942
25313	47621
25314	62333
25315	34390
25320	39406
25401	39537
25403	51370
25404	42262
25405	45403
25411	35766
25413	43160
25414	61506
25419	48239
25420	48310
25422	42805
25425	54035
25427	45914
25428	47043
25430	53657
25431	33047
25432	35625
25434	33906
25437	32139
25438	36285
25442	53750
25443	56031
25444	55288
25446	50833
25501	48443
25502	32198
25503	32222
25504	41733
25505	73182
25506	52661
25507	51827
25508	41535
25510	51125
25511	27254
25512	31141
25514	39118
25515	49870
25517	38791
25520	41281
25521	27870
25523	34514
25524	37778
25526	48474
25529	50433
25530	36111
25534	-666666666
25535	35438
25537	43929
25540	-666666666
25541	41038
25545	50613
25547	53431
25550	41589
25555	51178
25557	40714
25559	42016
25560	51711
25564	40060
25565	24667
25567	49091
25570	35358
25571	30429
25573	39183
25601	41429
25606	65658
25607	32210
25608	41250
25611	60735
25617	38214
25621	41063
25624	83810
25625	50172
25628	18000
25630	27656
25632	19440
25634	36333
25635	33125
25637	31528
25638	27054
25639	50000
25644	-666666666
25646	33266
25647	18575
25649	32404
25650	-666666666
25651	52125
25652	44779
25653	52545
25654	-666666666
25661	43447
25666	42361
25669	35455
25670	39097
25671	41771
25672	33750
25674	34468
25676	32981
25678	34375
25688	15847
25690	27432
25692	24306
25696	-666666666
25699	-666666666
25701	39719
25702	35971
25703	26382
25704	39197
25705	41914
25801	39009
25810	42619
25811	-666666666
25812	33750
25813	36360
25817	72976
25818	34741
25820	36250
25823	26862
25825	46503
25826	-666666666
25827	35722
25831	49583
25832	45406
25836	-666666666
25837	41650
25839	28150
25840	41641
25841	33421
25843	41806
25844	67332
25845	39745
25846	34196
25848	45556
25849	32750
25853	-666666666
25854	28750
25855	-666666666
25857	-666666666
25862	-666666666
25864	40347
25865	40721
25868	47955
25870	31328
25871	63636
25873	72599
25875	35694
25876	61250
25878	32109
25879	8625
25880	31793
25882	40286
25901	36000
25902	-666666666
25904	43750
25906	48021
25907	-666666666
25908	48281
25911	-666666666
25913	-666666666
25915	29375
25916	-666666666
25917	33412
25918	35425
25920	-666666666
25921	27171
25922	46429
25928	-666666666
25932	65833
25936	31250
25938	51597
25942	-666666666
25951	35143
25958	41417
25962	35381
25969	38929
25971	43030
25972	-666666666
25976	36016
25977	-666666666
25978	39063
25979	30433
25981	38750
25984	27297
25985	18472
25989	45000
26003	40983
26030	35729
26031	28125
26032	30250
26033	42880
26034	32099
26035	38333
26036	74453
26037	40170
26038	50223
26039	37273
26040	31429
26041	35962
26047	42113
26050	30639
26055	56563
26056	-666666666
26059	48839
26060	40409
26062	38545
26070	41775
26074	24766
26075	33542
26101	33635
26104	42083
26105	43459
26133	41985
26134	40625
26136	52951
26137	34643
26138	38500
26141	-666666666
26142	42083
26143	42286
26146	52500
26147	36645
26148	19708
26149	34444
26150	52656
26151	41493
26152	-666666666
26155	33842
26159	40389
26160	32839
26161	38438
26164	41937
26167	55759
26169	32163
26170	42354
26175	41542
26178	50868
26180	38470
26181	46494
26184	34643
26187	50589
26201	40599
26202	48375
26203	-666666666
26205	37029
26206	31250
26208	34583
26209	46563
26215	-666666666
26217	-666666666
26218	38257
26222	35588
26224	47143
26228	-666666666
26230	15833
26234	40349
26236	-666666666
26237	33889
26238	35699
26241	34873
26250	33327
26253	36596
26254	29779
26257	38843
26259	-666666666
26260	29250
26261	26951
26263	45104
26264	35606
26266	30818
26267	43500
26268	-666666666
26269	33199
26270	33661
26271	40673
26273	35521
26275	27411
26276	29167
26278	33750
26280	33107
26282	-666666666
26283	30000
26285	32083
26287	34623
26288	31596
26291	65774
26292	37708
26293	40426
26294	27500
26296	-666666666
26298	-666666666
26301	36338
26320	38125
26321	33333
26323	31641
26325	31607
26327	-666666666
26330	55555
26335	26875
26337	33942
26338	36815
26339	34598
26342	34250
26343	-666666666
26346	34063
26347	44703
26348	-666666666
26349	24432
26351	39773
26354	35463
26361	44583
26362	37261
26366	-666666666
26369	44125
26372	60700
26374	42031
26376	43493
26377	22386
26378	42772
26384	35110
26385	45325
26386	34145
26404	26042
26405	31597
26408	50997
26410	33696
26411	31071
26412	31849
26415	33355
26416	34327
26419	36442
26421	-666666666
26422	51071
26424	30333
26425	33792
26426	38030
26430	35375
26431	42119
26435	-666666666
26436	33851
26437	31391
26438	-666666666
26440	40682
26443	100114
26444	39973
26447	50234
26448	50121
26451	42083
26452	31975
26456	39304
26501	41166
26505	45752
26508	49978
26519	27172
26520	51771
26521	73056
26525	43969
26534	33864
26537	39756
26541	36660
26542	36268
26543	21957
26547	33451
26554	41872
26559	45694
26560	37173
26562	36797
26563	31250
26568	33839
26570	35544
26571	43220
26572	26027
26574	35588
26575	40214
26576	84183
26581	35385
26582	39904
26585	30556
26586	21150
26587	42083
26588	43115
26590	47283
26591	45313
26601	42104
26610	21862
26611	38456
26615	36641
26617	-666666666
26619	40656
26621	26935
26623	37159
26624	50098
26627	80054
26629	53438
26631	35395
26636	38571
26638	-666666666
26651	39966
26656	40000
26660	30121
26662	43250
26676	52703
26678	44167
26679	40870
26680	68393
26681	27294
26684	-666666666
26690	32946
26691	25104
26704	42166
26705	44779
26707	31458
26710	32181
26711	39750
26714	-666666666
26716	26671
26717	40234
26719	42213
26720	-666666666
26722	30662
26726	32651
26731	26531
26739	35431
26743	39069
26750	32500
26753	46179
26755	35709
26757	34663
26761	26250
26763	42941
26764	32716
26767	38527
26801	40500
26802	40833
26804	21607
26807	37952
26808	49583
26810	46250
26812	41587
26814	35347
26815	34970
26817	44063
26818	30972
26823	-666666666
26833	35036
26836	26512
26845	41691
26847	31696
26851	38438
26852	32396
26855	39694
26865	24286
26866	28289
26884	36250
27006	51257
27007	36210
27009	51686
27011	36067
27012	55343
27013	43472
27014	40132
27016	34911
27017	35117
27018	40556
27019	43948
27020	35771
27021	40497
27022	33750
27023	55897
27024	39000
27025	37809
27027	33588
27028	35584
27030	33776
27040	52907
27041	37267
27042	39226
27043	38873
27045	40102
27046	32459
27047	49500
27048	40614
27050	43987
27051	41464
27052	36322
27053	36056
27054	38854
27055	40273
27101	40305
27103	41540
27104	51188
27105	30685
27106	43218
27107	37426
27109	5521
27110	7708
27127	38621
27201	51429
27203	30867
27205	36032
27207	40568
27208	35583
27209	36548
27212	39167
27214	45000
27215	40299
27217	31281
27229	30186
27231	40625
27233	43521
27235	55306
27239	33030
27242	39505
27243	47594
27244	45757
27248	32153
27249	40026
27252	36156
27253	39888
27258	36548
27260	26541
27262	37212
27263	37134
27265	45799
27278	53365
27281	44063
27282	51074
27283	38920
27284	43722
27288	34704
27291	52426
27292	35296
27295	40069
27298	36528
27299	35586
27301	44350
27302	44264
27305	38856
27306	36333
27310	76757
27311	36223
27312	55676
27313	44912
27314	38429
27315	35203
27316	37010
27317	35796
27320	37257
27325	32990
27326	37354
27330	38072
27332	39908
27340	-666666666
27341	36588
27343	48250
27344	34639
27349	40652
27350	38089
27355	41352
27356	38177
27357	43491
27358	63516
27360	36715
27370	40237
27371	35417
27376	45607
27377	45378
27379	31711
27401	31656
27403	40012
27405	32220
27406	35494
27407	36937
27408	49025
27409	37931
27410	51331
27455	54716
27501	43676
27502	66936
27503	66936
27504	36106
27505	34578
27507	33287
27508	41154
27509	37006
27510	42184
27511	49978
27513	64404
27514	61467
27516	61846
27517	68418
27518	80724
27519	94574
27520	45139
27521	36444
27522	47149
27523	65325
27524	40513
27525	41506
27526	50780
27527	49653
27529	43249
27530	35144
27531	-666666666
27534	37062
27536	30320
27537	32083
27539	71980
27540	64253
27541	47345
27542	39356
27544	37033
27545	42032
27546	37740
27549	37913
27551	45000
27553	36250
27555	30536
27556	213382
27557	34188
27559	45256
27560	64502
27562	46004
27563	34022
27565	36005
27568	32177
27569	38648
27571	54491
27572	44917
27573	30728
27574	41358
27576	32436
27577	32280
27581	44309
27582	52606
27583	47833
27587	60176
27589	32459
27591	43490
27592	48891
27596	43475
27597	42030
27601	48650
27603	41691
27604	40487
27605	59714
27606	41667
27607	54092
27608	76536
27609	48701
27610	34964
27612	52150
27613	62781
27614	74059
27615	56618
27616	44862
27617	60071
27701	34776
27703	43133
27704	36857
27705	48785
27707	42025
27709	49883
27712	56508
27713	52298
27801	31998
27803	41272
27804	36710
27805	30794
27806	40950
27807	32476
27808	38654
27809	32061
27810	41032
27812	34894
27813	27109
27814	32330
27816	41838
27817	36175
27818	28088
27819	29375
27820	37254
27821	23487
27822	36544
27823	29311
27824	41165
27825	40341
27826	26776
27827	25417
27828	39375
27829	36776
27830	35466
27831	32714
27832	32398
27834	35198
27837	40858
27839	30784
27840	29750
27841	61000
27842	58864
27843	31648
27844	35179
27845	30881
27846	41117
27847	23594
27849	24029
27850	34028
27851	34375
27852	35948
27853	-666666666
27855	35310
27856	41962
27857	40473
27858	42688
27860	40391
27861	19107
27862	42969
27863	38741
27864	37344
27865	42177
27866	33452
27869	29167
27870	35401
27871	31712
27872	22500
27873	34792
27874	34048
27875	53272
27876	35038
27878	27473
27879	34444
27880	44485
27881	48750
27882	39880
27883	37941
27884	40643
27885	41319
27886	31065
27888	39500
27889	36846
27890	30744
27891	32104
27892	31473
27893	31106
27896	46401
27897	24891
27909	39324
27910	32168
27915	31292
27916	35703
27917	30640
27919	35577
27920	32057
27921	46419
27922	31193
27923	44500
27924	28125
27925	31037
27926	46208
27927	31500
27928	34398
27929	49763
27932	37411
27935	47750
27936	39306
27937	44545
27938	40500
27939	39821
27941	44350
27942	31064
27943	26302
27944	37153
27946	48333
27947	40349
27948	35928
27949	43382
27950	40186
27953	36364
27954	37321
27956	53897
27957	34635
27958	55643
27959	38504
27960	25225
27962	36156
27964	62321
27965	40458
27966	43333
27967	37031
27968	-666666666
27970	28021
27972	-666666666
27973	36750
27974	38261
27976	50372
27978	22434
27979	45375
27980	42468
27981	29803
27982	-666666666
27983	31991
27985	40192
27986	38482
28001	36869
28006	40625
28007	30938
28009	32560
28012	48489
28016	36832
28017	-666666666
28018	38533
28019	-666666666
28020	35000
28021	41498
28023	40975
28025	40370
28027	47548
28031	64209
28032	47038
28033	35783
28034	36242
28036	84329
28037	54437
28039	23375
28040	36131
28043	35335
28052	32920
28054	36201
28056	46778
28071	48750
28072	40750
28073	35405
28075	61314
28076	19883
28077	42578
28078	66550
28079	49451
28080	43250
28081	40875
28083	35231
28086	32399
28088	41659
28089	28125
28090	33953
28091	32560
28092	37490
28097	46419
28098	38288
28101	40125
28102	41667
28103	36524
28104	66644
28105	52756
28107	39007
28108	30333
28109	43438
28110	41865
28112	35697
28114	36419
28115	45573
28117	60790
28119	30398
28120	42794
28124	44750
28125	41094
28127	37585
28128	39326
28129	39426
28133	35714
28134	50948
28135	36058
28137	36913
28138	36958
28139	38671
28144	35635
28146	41456
28147	39292
28150	34107
28152	36942
28159	32102
28160	30532
28163	42065
28164	45069
28166	41388
28167	32225
28168	36421
28169	21563
28170	33320
28173	73549
28174	37705
28202	79536
28203	70234
28204	59625
28205	38054
28206	30603
28207	103750
28208	31471
28209	61305
28210	49341
28211	74478
28212	29711
28213	35777
28214	43194
28215	38571
28216	40587
28217	35382
28226	66882
28227	42061
28244	-666666666
28262	41862
28269	47440
28270	67329
28273	43053
28277	77888
28278	52065
28280	-666666666
28282	-666666666
28301	28013
28303	31891
28304	36188
28305	41034
28306	37617
28307	28788
28308	107500
28310	-666666666
28311	37915
28312	36033
28314	34933
28315	33138
28318	37333
28320	35761
28323	35980
28325	33750
28326	40187
28327	40610
28328	31236
28330	26607
28332	36000
28333	26756
28334	33765
28337	32299
28338	33570
28339	30660
28340	31342
28341	26554
28342	42500
28343	35048
28344	31300
28345	34725
28347	26439
28348	40200
28349	31275
28350	-666666666
28351	36089
28352	32886
28356	43147
28357	26582
28358	32115
28360	31190
28363	36941
28364	33598
28365	30375
28366	33006
28367	-666666666
28369	31237
28371	37284
28372	35530
28373	36625
28374	60431
28375	32500
28376	35844
28377	27948
28379	35383
28382	36804
28383	32434
28384	30724
28385	29632
28386	28539
28387	44410
28390	35846
28391	35750
28392	33668
28393	30188
28394	36230
28395	32162
28396	37500
28398	27790
28399	29083
28401	33612
28403	40014
28405	41274
28409	59297
28411	46216
28412	41750
28420	39517
28421	31250
28422	34980
28423	31530
28424	20250
28425	35156
28428	49235
28429	36238
28430	40000
28431	31440
28432	32051
28433	34219
28434	38369
28435	37069
28436	30475
28438	34667
28439	35125
28441	30670
28442	32833
28443	46530
28444	38854
28445	45205
28447	30411
28448	31384
28449	53281
28450	47125
28451	40167
28452	27045
28453	29194
28454	28015
28455	36359
28456	30852
28457	40344
28458	36096
28460	41461
28461	46549
28462	30946
28463	30770
28464	31480
28465	41463
28466	33215
28467	38250
28468	50127
28469	50525
28470	32349
28472	36004
28478	32935
28479	40605
28480	57222
28501	30973
28504	35949
28508	28625
28510	41250
28511	32885
28512	51051
28513	41817
28515	35573
28516	36346
28518	40747
28519	62396
28520	45932
28521	41085
28523	36787
28524	19861
28525	35298
28526	33823
28527	35667
28528	26875
28529	31990
28530	32738
28531	36964
28532	33971
28533	-666666666
28537	36875
28538	28358
28539	36559
28540	31896
28543	27649
28544	26350
28546	32173
28547	31750
28551	32205
28552	-666666666
28553	49500
28554	47917
28555	37481
28556	39464
28557	41078
28560	40071
28562	41250
28570	37307
28571	50337
28572	32040
28573	40042
28574	40307
28575	73147
28577	35804
28578	26647
28579	51875
28580	34565
28581	-666666666
28582	51292
28583	33750
28584	41519
28585	41281
28586	43450
28587	24202
28589	40250
28590	49709
28594	56979
28601	39302
28602	35624
28604	37216
28605	32679
28606	30833
28607	41091
28609	37292
28610	37408
28611	40676
28612	31488
28613	37114
28615	31903
28616	43906
28617	30296
28618	35667
28619	35139
28621	36958
28622	25787
28623	34375
28624	34044
28625	38015
28626	46146
28627	26111
28628	34091
28629	-666666666
28630	39514
28631	26848
28634	31390
28635	33972
28636	31396
28637	32068
28638	34772
28640	36000
28642	34188
28643	29109
28644	42692
28645	34219
28646	17917
28647	31641
28649	40787
28650	42157
28651	33180
28652	-666666666
28654	41364
28655	32936
28657	31294
28658	33940
28659	31972
28660	40560
28662	-666666666
28663	29013
28665	33558
28666	83774
28667	30417
28668	56181
28669	24469
28670	36599
28671	39375
28672	-666666666
28673	48953
28675	29679
28676	33091
